,block,street_name_original,address_original,street_name,full_address,processed_address,longitude,latitude,nearst_mrt,distance_nearst_mrt,nearst_mall,distance_nearst_mall,dist_to_CBD
2890,407,SIN MING AVE,407 SIN MING AVE,SIN MING AVE        ,407 SIN MING AVE       Singapore,407 SIN MING AVE      ,103.834051,1.3634620000000002,Bright Hill mrt station,0.10307132599999999,Thomson Plaza,1.013146451,8.579461591708798
2891,116,BISHAN ST 12,116 BISHAN ST 12,BISHAN ST 12        ,116 BISHAN ST 12       Singapore,116 BISHAN ST 12      ,103.8493055,1.347777,Bishan mrt station,0.36810439,Junction 8,0.31165509,6.620778945949103
2892,115,BISHAN ST 12,115 BISHAN ST 12,BISHAN ST 12        ,115 BISHAN ST 12       Singapore,115 BISHAN ST 12      ,103.8483915,1.3480033000000002,Bishan mrt station,0.38151272399999997,Junction 8,0.277291982,6.650778823261644
2893,122,BISHAN ST 12,122 BISHAN ST 12,BISHAN ST 12        ,122 BISHAN ST 12       Singapore,122 BISHAN ST 12      ,103.850664,1.3468208000000002,Bishan mrt station,0.469090479,Junction 8,0.467836239,6.51049220025165
2894,131,BISHAN ST 12,131 BISHAN ST 12,BISHAN ST 12        ,131 BISHAN ST 12       Singapore,131 BISHAN ST 12      ,103.85101850000001,1.3455718,Bishan mrt station,0.6117394970000001,Junction 8,0.608393549,6.371760427374619
2895,325,BT BATOK ST 33,325 BT BATOK ST 33,BUKIT BATOK ST 33      ,325 BUKIT BATOK ST 33     Singapore,325 BUKIT BATOK ST 33    ,103.7473358,1.3625813,Bukit Batok West mrt station,0.662189905,West Mall,1.393683245,14.255308620503543
2896,337,BT BATOK ST 34,337 BT BATOK ST 34,BUKIT BATOK ST 34      ,337 BUKIT BATOK ST 34     Singapore,337 BUKIT BATOK ST 34    ,103.74896509999999,1.363158,Bukit Batok West mrt station,0.59297794,West Mall,1.4419528719999999,14.145237009216798
2897,32,TELOK BLANGAH RISE,32 TELOK BLANGAH RISE,TELOK BLANGAH RISE        ,32 TELOK BLANGAH RISE       Singapore,32 TELOK BLANGAH RISE      ,103.82170649999999,1.2731553,HarbourFront mrt station,0.8589388990000001,VivoCity,0.961506009,3.725894040510801
2898,16,REDHILL CL,16 REDHILL CL,REDHILL CL          ,16 REDHILL CL         Singapore,16 REDHILL CL        ,103.8169286,1.2862336,Redhill mrt station,0.36138777,Tiong Bahru Plaza,1.151903415,3.8837692906697376
2899,18,REDHILL CL,18 REDHILL CL,REDHILL CL          ,18 REDHILL CL         Singapore,18 REDHILL CL        ,103.8177997,1.2858515,Redhill mrt station,0.40651042,Tiong Bahru Plaza,1.056220085,3.789298812235107
2900,21,REDHILL CL,21 REDHILL CL,REDHILL CL          ,21 REDHILL CL         Singapore,21 REDHILL CL        ,103.817631,1.286457,Redhill mrt station,0.337599341,Tiong Bahru Plaza,1.073782299,3.8045394842795504
2901,89,ZION RD,89 ZION RD,ZION ROAD          ,89 ZION ROAD         Singapore,89 ZION ROAD        ,103.83342309999999,1.2915053,Great World mrt station,0.272143359,Great World City,0.280674852,2.0808217770200823
2902,103,BT PURMEI RD,103 BT PURMEI RD,BUKIT PURMEI ROAD        ,103 BUKIT PURMEI ROAD       Singapore,103 BUKIT PURMEI ROAD      ,103.8260191,1.2721228,Keppel mrt station,0.516684669,VivoCity,0.9417348190000001,3.3594791019016617
2903,334,KRETA AYER RD,334 KRETA AYER RD,KRETA AYER ROAD        ,334 KRETA AYER ROAD       Singapore,334 KRETA AYER ROAD      ,103.8422758,1.2815328000000001,Maxwell mrt station,0.210324395,People's Park Complex,0.296233063,1.274256072390567
2904,25,EUNOS CRES,25 EUNOS CRES,EUNOS CRES          ,25 EUNOS CRES         Singapore,25 EUNOS CRES        ,103.9024755,1.3234693000000002,Eunos mrt station,0.439470784,Singapore Post Centre,1.008219186,6.873824094175852
2905,326,UBI AVE 1,326 UBI AVE 1,UBI AVE 1        ,326 UBI AVE 1       Singapore,326 UBI AVE 1      ,103.9037074,1.3271524,Ubi mrt station,0.528126854,Singapore Post Centre,1.362104362,7.223553836922522
2906,334,UBI AVE 1,334 UBI AVE 1,UBI AVE 1        ,334 UBI AVE 1       Singapore,334 UBI AVE 1      ,103.9031162,1.3263878999999998,Ubi mrt station,0.535464237,Singapore Post Centre,1.25666094,7.120251782088424
2907,403,HOUGANG AVE 10,403 HOUGANG AVE 10,HOUGANG AVE 10        ,403 HOUGANG AVE 10       Singapore,403 HOUGANG AVE 10      ,103.8965009,1.3748931999999998,Hougang mrt station,0.690381754,Hougang Mall,0.389886755,10.825124300599661
2908,617,HOUGANG AVE 8,617 HOUGANG AVE 8,HOUGANG AVE 8        ,617 HOUGANG AVE 8       Singapore,617 HOUGANG AVE 8      ,103.8839263,1.3691136000000002,Hougang mrt station,0.937415793,Hougang 1,0.8966639479999999,9.660961702148414
2909,18,HOUGANG AVE 3,18 HOUGANG AVE 3,HOUGANG AVE 3        ,18 HOUGANG AVE 3       Singapore,18 HOUGANG AVE 3      ,103.8918795,1.363201,Hougang mrt station,0.789957406,Heartland Mall,0.836602657,9.44154602369386
2910,402,HOUGANG AVE 10,402 HOUGANG AVE 10,HOUGANG AVE 10        ,402 HOUGANG AVE 10       Singapore,402 HOUGANG AVE 10      ,103.8965915,1.3745264,Hougang mrt station,0.668580009,Hougang Mall,0.37357278200000005,10.793776168881774
2911,611,HOUGANG AVE 8,611 HOUGANG AVE 8,HOUGANG AVE 8        ,611 HOUGANG AVE 8       Singapore,611 HOUGANG AVE 8      ,103.8846305,1.3700555,Hougang mrt station,0.8498321959999999,Hougang 1,0.863213369,9.7867871910332
2912,515,HOUGANG AVE 10,515 HOUGANG AVE 10,HOUGANG AVE 10        ,515 HOUGANG AVE 10       Singapore,515 HOUGANG AVE 10      ,103.8890025,1.3725018999999998,Hougang mrt station,0.43473112399999997,Hougang Mall,0.535122474,10.225456258999136
2913,516,HOUGANG AVE 10,516 HOUGANG AVE 10,HOUGANG AVE 10        ,516 HOUGANG AVE 10       Singapore,516 HOUGANG AVE 10      ,103.8892257,1.3721517,Hougang mrt station,0.393101975,Hougang Mall,0.512884395,10.200186377599103
2914,686,HOUGANG ST 61,686 HOUGANG ST 61,HOUGANG ST 61        ,686 HOUGANG ST 61       Singapore,686 HOUGANG ST 61      ,103.8853554,1.3757652,Hougang mrt station,0.9753521829999999,Hougang Green Shopping Mall,0.47920308100000003,10.403819789709056
2915,409,HOUGANG AVE 10,409 HOUGANG AVE 10,HOUGANG AVE 10        ,409 HOUGANG AVE 10       Singapore,409 HOUGANG AVE 10      ,103.8951417,1.3738024,Hougang mrt station,0.499743385,Hougang Mall,0.19651088600000002,10.648763543606224
2916,249,JURONG EAST ST 24,249 JURONG EAST ST 24,JURONG EAST ST 24      ,249 JURONG EAST ST 24     Singapore,249 JURONG EAST ST 24    ,103.7393453,1.3425344,Chinese Garden mrt station,0.7720030259999999,Westgate Mall,0.9660013890000001,13.892766610504463
2917,112,JURONG EAST ST 13,112 JURONG EAST ST 13,JURONG EAST ST 13      ,112 JURONG EAST ST 13     Singapore,112 JURONG EAST ST 13    ,103.73593100000001,1.3392766999999999,Chinese Garden mrt station,0.509979025,JCube,0.838637693,14.087045047654252
2918,200,BOON LAY DR,200 BOON LAY DR,BOON LAY DR        ,200 BOON LAY DR       Singapore,200 BOON LAY DR      ,103.7148665,1.3431511,Lakeside mrt station,0.69716808,Boon Lay Shopping Centre,0.437053498,16.41454512530122
2919,51,JLN BAHAGIA,51 JLN BAHAGIA,JALAN BAHAGIA          ,51 JALAN BAHAGIA         Singapore,51 JALAN BAHAGIA        ,103.85649079999999,1.3278275,Boon Keng mrt station,1.069525233,HDB Hub,1.065590442,4.440124265079503
2920,43,CAMBRIDGE RD,43 CAMBRIDGE RD,CAMBRIDGE ROAD          ,43 CAMBRIDGE ROAD         Singapore,43 CAMBRIDGE ROAD        ,103.84938790000001,1.3154993000000001,Farrer Park mrt station,0.651748494,KKH The Retail Mall,0.6115807529999999,3.0575786103167264
2921,683,TESSENSOHN RD,683 TESSENSOHN RD,TESSENSOHN ROAD          ,683 TESSENSOHN ROAD         Singapore,683 TESSENSOHN ROAD        ,103.85586500000001,1.3145209999999998,Farrer Park mrt station,0.19640988,City Square Mall,0.379245293,2.9726534044628794
2922,313,SERANGOON AVE 2,313 SERANGOON AVE 2,SERANGOON AVE 2        ,313 SERANGOON AVE 2       Singapore,313 SERANGOON AVE 2      ,103.86518249999999,1.3533886,Lorong Chuan mrt station,0.20946613600000002,NEX,0.890937985,7.387582404659709
2923,325,SERANGOON AVE 3,325 SERANGOON AVE 3,SERANGOON AVE 3        ,325 SERANGOON AVE 3       Singapore,325 SERANGOON AVE 3      ,103.8686615,1.3509427,Serangoon mrt station,0.268337606,NEX,0.44418977,7.213897379430263
2924,241,SERANGOON AVE 3,241 SERANGOON AVE 3,SERANGOON AVE 3        ,241 SERANGOON AVE 3       Singapore,241 SERANGOON AVE 3      ,103.8700432,1.3532961000000001,Serangoon mrt station,0.273579725,NEX,0.429821212,7.505619721786146
2925,207,SERANGOON CTRL,207 SERANGOON CTRL,SERANGOON CENTRAL          ,207 SERANGOON CENTRAL         Singapore,207 SERANGOON CENTRAL        ,103.8733954,1.3537891000000002,Serangoon mrt station,0.39849448600000004,NEX,0.385006279,7.6668391879061195
2926,204,SERANGOON CTRL,204 SERANGOON CTRL,SERANGOON CENTRAL          ,204 SERANGOON CENTRAL         Singapore,204 SERANGOON CENTRAL        ,103.8732135,1.3524705,Serangoon mrt station,0.285682594,NEX,0.23875228,7.522091683804248
2927,319,SERANGOON AVE 2,319 SERANGOON AVE 2,SERANGOON AVE 2        ,319 SERANGOON AVE 2       Singapore,319 SERANGOON AVE 2      ,103.8679141,1.3522466999999998,Lorong Chuan mrt station,0.35415447,NEX,0.561808129,7.3324034179152955
2928,405,TAMPINES ST 41,405 TAMPINES ST 41,TAMPINES ST 41        ,405 TAMPINES ST 41       Singapore,405 TAMPINES ST 41      ,103.9449219,1.3577816,Tampines mrt station,0.48468560299999996,Tampines 1,0.394865649,12.925096172060107
2929,433,TAMPINES ST 43,433 TAMPINES ST 43,TAMPINES ST 43        ,433 TAMPINES ST 43       Singapore,433 TAMPINES ST 43      ,103.9510862,1.3590631000000002,Tampines East mrt station,0.48001449399999996,Tampines 1,0.860900518,13.563138747252337
2930,461,TAMPINES ST 44,461 TAMPINES ST 44,TAMPINES ST 44        ,461 TAMPINES ST 44       Singapore,461 TAMPINES ST 44      ,103.9543271,1.3588793,Tampines East mrt station,0.26824371399999997,Tampines 1,1.1556820970000001,13.847079984138215
2931,139,SIMEI ST 1,139 SIMEI ST 1,SIMEI ST 1        ,139 SIMEI ST 1       Singapore,139 SIMEI ST 1      ,103.9564122,1.3469355,Simei mrt station,0.5542218489999999,Eastpoint Mall,0.598798403,13.346208932441135
2932,106,SIMEI ST 1,106 SIMEI ST 1,SIMEI ST 1        ,106 SIMEI ST 1       Singapore,106 SIMEI ST 1      ,103.9509502,1.3418627,Simei mrt station,0.331209364,Eastpoint Mall,0.25107520899999997,12.54323990891096
2933,125,TAMPINES ST 11,125 TAMPINES ST 11,TAMPINES ST 11        ,125 TAMPINES ST 11       Singapore,125 TAMPINES ST 11      ,103.950089,1.3462955,Simei mrt station,0.578265731,Eastpoint Mall,0.514545047,12.700798996871235
2934,2,UPP ALJUNIED LANE,2 UPP ALJUNIED LANE,UPP ALJUNIED LANE        ,2 UPP ALJUNIED LANE       Singapore,2 UPP ALJUNIED LANE      ,103.8789222,1.333991,Bartley mrt station,0.9455540170000001,The Poiz,1.281207967,5.919157765452611
2935,226,LOR 8 TOA PAYOH,226 LOR 8 TOA PAYOH,LOR 8 TOA PAYOH      ,226 LOR 8 TOA PAYOH     Singapore,226 LOR 8 TOA PAYOH    ,103.8569953,1.3394638,Braddell mrt station,1.141740232,HDB Hub,1.266572001,5.725250586021592
2936,102,WOODLANDS ST 13,102 WOODLANDS ST 13,WOODLANDS ST 13        ,102 WOODLANDS ST 13       Singapore,102 WOODLANDS ST 13      ,103.7810126,1.4363072000000001,Woodlands mrt station,0.538633665,Marsiling Mall,0.34154639,18.197010674592253
2937,137,MARSILING RD,137 MARSILING RD,MARSILING ROAD          ,137 MARSILING ROAD         Singapore,137 MARSILING ROAD        ,103.7770289,1.4384603999999999,Marsiling mrt station,0.6994937379999999,Marsiling Mall,0.637544143,18.60589268181399
2938,218,YISHUN ST 21,218 YISHUN ST 21,YISHUN ST 21        ,218 YISHUN ST 21       Singapore,218 YISHUN ST 21      ,103.836044,1.433043,Yishun mrt station,0.42613903399999997,Northpoint City,0.5146648770000001,16.13865710911123
2939,156,YISHUN ST 11,156 YISHUN ST 11,YISHUN ST 11        ,156 YISHUN ST 11       Singapore,156 YISHUN ST 11      ,103.83362679999999,1.4319472,Yishun mrt station,0.309861055,Northpoint City,0.48065728399999996,16.04985517244067
2940,840,YISHUN ST 81,840 YISHUN ST 81,YISHUN ST 81        ,840 YISHUN ST 81       Singapore,840 YISHUN ST 81      ,103.833499,1.4156799999999998,Khatib mrt station,0.18383593399999998,Wisteria Mall,0.95231212,14.269242724288052
2941,750,YISHUN ST 72,750 YISHUN ST 72,YISHUN ST 72        ,750 YISHUN ST 72       Singapore,750 YISHUN ST 72      ,103.8340254,1.4280372,Yishun mrt station,0.17322739999999998,Northpoint City,0.234982424,15.615366097608671
2942,112,YISHUN RING RD,112 YISHUN RING RD,YISHUN RING ROAD        ,112 YISHUN RING ROAD       Singapore,112 YISHUN RING ROAD      ,103.828858,1.434258,Yishun mrt station,0.851034069,Sembawang Shopping Centre,0.943413009,16.377616914352007
2943,783,YISHUN RING RD,783 YISHUN RING RD,YISHUN RING ROAD        ,783 YISHUN RING ROAD       Singapore,783 YISHUN RING ROAD      ,103.83251109999999,1.4218286,Khatib mrt station,0.519876189,Northpoint City,0.8285144879999999,14.957857941723157
2944,784,YISHUN AVE 2,784 YISHUN AVE 2,YISHUN AVE 2        ,784 YISHUN AVE 2       Singapore,784 YISHUN AVE 2      ,103.83349399999999,1.421918,Khatib mrt station,0.536847263,Northpoint City,0.7723947990000001,14.952358274723187
2945,770,YISHUN AVE 3,770 YISHUN AVE 3,YISHUN AVE 3        ,770 YISHUN AVE 3       Singapore,770 YISHUN AVE 3      ,103.8325073,1.4243766000000002,Yishun mrt station,0.610968105,Northpoint City,0.597821359,15.236804273619668
2946,504,ANG MO KIO AVE 8,504 ANG MO KIO AVE 8,ANG MO KIO AVE 8    ,504 ANG MO KIO AVE 8   Singapore,504 ANG MO KIO AVE 8  ,103.848935,1.3748087,Ang Mo Kio mrt station,0.597718999,Djitsun Mall,0.260171597,9.60929049382833
2947,429,ANG MO KIO AVE 3,429 ANG MO KIO AVE 3,ANG MO KIO AVE 3    ,429 ANG MO KIO AVE 3   Singapore,429 ANG MO KIO AVE 3  ,103.8533738,1.3691411,Ang Mo Kio mrt station,0.437249669,AMK Hub,0.559294473,8.979107146665825
2948,2,EAST COAST RD,2 EAST COAST RD,EAST COAST ROAD        ,2 EAST COAST ROAD       Singapore,2 EAST COAST ROAD      ,103.923417,1.3118611999999998,Siglap mrt station,0.763493257,Bedok Mall,1.5732793330000001,8.399012380956425
2949,701,BEDOK RESERVOIR RD,701 BEDOK RESERVOIR RD,BEDOK RESERVOIR ROAD        ,701 BEDOK RESERVOIR ROAD       Singapore,701 BEDOK RESERVOIR ROAD      ,103.918704,1.3376405,Bedok North mrt station,0.283413178,Djitsun Mall Bedok,1.7498452230000001,9.254848585408388
2950,65,NEW UPP CHANGI RD,65 NEW UPP CHANGI RD,NEW UPP CHANGI ROAD      ,65 NEW UPP CHANGI ROAD     Singapore,65 NEW UPP CHANGI ROAD    ,103.93982290000001,1.3247143,Tanah Merah mrt station,0.706201925,Bedok Point,0.8303274279999999,10.607655446708192
2951,421,BEDOK NTH RD,421 BEDOK NTH RD,BEDOK NORTH ROAD        ,421 BEDOK NORTH ROAD       Singapore,421 BEDOK NORTH ROAD      ,103.9289458,1.3282884,Bedok mrt station,0.451826382,Djitsun Mall Bedok,0.23942039699999998,9.676547090241385
2952,411,BEDOK NTH AVE 2,411 BEDOK NTH AVE 2,BEDOK NORTH AVE 2      ,411 BEDOK NORTH AVE 2     Singapore,411 BEDOK NORTH AVE 2    ,103.931665,1.3283459,Bedok mrt station,0.502423957,Djitsun Mall Bedok,0.32920071,9.948937394514397
2953,7,BEDOK STH AVE 2,7 BEDOK STH AVE 2,BEDOK SOUTH AVE 2      ,7 BEDOK SOUTH AVE 2     Singapore,7 BEDOK SOUTH AVE 2    ,103.935404,1.3227461999999999,Bedok mrt station,0.659626339,Bedok Point,0.414103835,10.070031048776693
2954,110,BEDOK RESERVOIR RD,110 BEDOK RESERVOIR RD,BEDOK RESERVOIR ROAD        ,110 BEDOK RESERVOIR ROAD       Singapore,110 BEDOK RESERVOIR ROAD      ,103.91036609999999,1.3301512,Kaki Bukit mrt station,0.581676149,Singapore Post Centre,2.148217588,8.01734399278875
2955,135,BEDOK RESERVOIR RD,135 BEDOK RESERVOIR RD,BEDOK RESERVOIR ROAD        ,135 BEDOK RESERVOIR ROAD       Singapore,135 BEDOK RESERVOIR ROAD      ,103.91226929999999,1.3331403999999998,Kaki Bukit mrt station,0.399669385,Djitsun Mall Bedok,2.073955651,8.383211844614284
2956,2,CHAI CHEE RD,2 CHAI CHEE RD,CHAI CHEE ROAD        ,2 CHAI CHEE ROAD       Singapore,2 CHAI CHEE ROAD      ,103.9225106,1.3269351999999999,Bedok mrt station,0.849911242,Djitsun Mall Bedok,0.791925414,8.974184128210405
2957,128,BEDOK RESERVOIR RD,128 BEDOK RESERVOIR RD,BEDOK RESERVOIR ROAD        ,128 BEDOK RESERVOIR ROAD       Singapore,128 BEDOK RESERVOIR ROAD      ,103.9114536,1.3334378999999998,Kaki Bukit mrt station,0.308761936,Djitsun Mall Bedok,2.170469391,8.330314381043483
2958,160,BEDOK STH AVE 3,160 BEDOK STH AVE 3,BEDOK SOUTH AVE 3      ,160 BEDOK SOUTH AVE 3     Singapore,160 BEDOK SOUTH AVE 3    ,103.9451712,1.3192785,Bedok South mrt station,0.50757175,East Village,1.395868158,10.955154623989007
2959,111,BISHAN ST 12,111 BISHAN ST 12,BISHAN ST 12        ,111 BISHAN ST 12       Singapore,111 BISHAN ST 12      ,103.8481197,1.347053,Bishan mrt station,0.488672037,Junction 8,0.385083736,6.547685999294814
2960,107,BISHAN ST 12,107 BISHAN ST 12,BISHAN ST 12        ,107 BISHAN ST 12       Singapore,107 BISHAN ST 12      ,103.84802909999999,1.3463946000000002,Bishan mrt station,0.558929656,Junction 8,0.45858113,6.475669266634517
2961,105,BISHAN ST 12,105 BISHAN ST 12,BISHAN ST 12        ,105 BISHAN ST 12       Singapore,105 BISHAN ST 12      ,103.84739509999999,1.3458125,Braddell mrt station,0.635079858,Junction 8,0.535494857,6.4164242615511755
2962,123,BISHAN ST 12,123 BISHAN ST 12,BISHAN ST 12        ,123 BISHAN ST 12       Singapore,123 BISHAN ST 12      ,103.8504832,1.3465292,Bishan mrt station,0.49870643,Junction 8,0.48713072,6.478672880790367
2963,528,BT BATOK ST 51,528 BT BATOK ST 51,BUKIT BATOK ST 51      ,528 BUKIT BATOK ST 51     Singapore,528 BUKIT BATOK ST 51    ,103.75122809999999,1.3566966999999999,Bukit Batok West mrt station,0.22080820399999998,West Mall,0.7609852970000001,13.52833019695963
2964,407,BT BATOK WEST AVE 4,407 BT BATOK WEST AVE 4,BUKIT BATOK WEST AVE 4    ,407 BUKIT BATOK WEST AVE 4   Singapore,407 BUKIT BATOK WEST AVE 4  ,103.745797,1.3647886999999999,Bukit Batok West mrt station,0.9547204109999999,Keat Hong Shopping Centre,1.4076577819999998,14.53658333840284
2965,420,BT BATOK WEST AVE 2,420 BT BATOK WEST AVE 2,BUKIT BATOK WEST AVE 2    ,420 BUKIT BATOK WEST AVE 2   Singapore,420 BUKIT BATOK WEST AVE 2  ,103.745797,1.3625169,Bukit Batok West mrt station,0.7946279079999999,West Mall,1.422568219,14.391211835540384
2966,226,BT BATOK CTRL,226 BT BATOK CTRL,BUKIT BATOK CENTRAL        ,226 BUKIT BATOK CENTRAL       Singapore,226 BUKIT BATOK CENTRAL      ,103.752949,1.34875,Bukit Batok mrt station,0.363780926,West Mall,0.442393775,12.891071557015913
2967,126,BT BATOK CTRL,126 BT BATOK CTRL,BUKIT BATOK CENTRAL        ,126 BUKIT BATOK CENTRAL       Singapore,126 BUKIT BATOK CENTRAL      ,103.74672790000001,1.3519,Bukit Batok mrt station,0.429247482,West Mall,0.33955701200000005,13.663605449238172
2968,232,BT BATOK EAST AVE 5,232 BT BATOK EAST AVE 5,BUKIT BATOK EAST AVE 5    ,232 BUKIT BATOK EAST AVE 5   Singapore,232 BUKIT BATOK EAST AVE 5  ,103.7547616,1.3494301000000002,Bukit Batok mrt station,0.555672967,West Mall,0.622068556,12.759289302437365
2969,345,BT BATOK ST 34,345 BT BATOK ST 34,BUKIT BATOK ST 34      ,345 BUKIT BATOK ST 34     Singapore,345 BUKIT BATOK ST 34    ,103.750866,1.3628539,Bukit Gombak mrt station,0.479527036,West Mall,1.4200110209999999,13.954674838095555
2970,342,BT BATOK ST 34,342 BT BATOK ST 34,BUKIT BATOK ST 34      ,342 BUKIT BATOK ST 34     Singapore,342 BUKIT BATOK ST 34    ,103.748603,1.3625739,Bukit Batok West mrt station,0.5637602429999999,West Mall,1.3787780619999999,14.140071242775209
2971,408,BT BATOK WEST AVE 4,408 BT BATOK WEST AVE 4,BUKIT BATOK WEST AVE 4    ,408 BUKIT BATOK WEST AVE 4   Singapore,408 BUKIT BATOK WEST AVE 4  ,103.7449823,1.3647934,Bukit Batok West mrt station,1.020480317,Keat Hong Shopping Centre,1.3999836780000001,14.610551377338103
2972,537,BT BATOK ST 52,537 BT BATOK ST 52,BUKIT BATOK ST 52      ,537 BUKIT BATOK ST 52     Singapore,537 BUKIT BATOK ST 52    ,103.750866,1.3551601999999998,Bukit Batok West mrt station,0.395274199,West Mall,0.58686776,13.467194309666693
2973,411,BT BATOK WEST AVE 4,411 BT BATOK WEST AVE 4,BUKIT BATOK WEST AVE 4    ,411 BUKIT BATOK WEST AVE 4   Singapore,411 BUKIT BATOK WEST AVE 4  ,103.7462496,1.3641265,Bukit Batok West mrt station,0.86727461,Keat Hong Shopping Centre,1.486607169,14.452948664225737
2974,330,BT BATOK ST 33,330 BT BATOK ST 33,BUKIT BATOK ST 33      ,330 BUKIT BATOK ST 33     Singapore,330 BUKIT BATOK ST 33    ,103.74833149999999,1.3633816,Bukit Batok West mrt station,0.65300404,West Mall,1.4696970440000001,14.216829272296938
2975,38,BEO CRES,38 BEO CRES,BEO CRES          ,38 BEO CRES         Singapore,38 BEO CRES        ,103.8271961,1.2886331,Tiong Bahru mrt station,0.27053073899999996,Tiong Bahru Plaza,0.255172525,2.7374584094927794
2976,115,BT MERAH CTRL,115 BT MERAH CTRL,BUKIT MERAH CENTRAL        ,115 BUKIT MERAH CENTRAL       Singapore,115 BUKIT MERAH CENTRAL      ,103.81496949999999,1.2840208,Redhill mrt station,0.655407625,Alexandra Central,1.16270483,4.120152806866281
2977,143,JLN BT MERAH,143 JLN BT MERAH,JALAN BUKIT MERAH        ,143 JALAN BUKIT MERAH       Singapore,143 JALAN BUKIT MERAH      ,103.83009440000001,1.2778694,Keppel mrt station,0.895373724,Tiong Bahru Plaza,0.9862987440000001,2.6589463884281694
2978,343,CLEMENTI AVE 5,343 CLEMENTI AVE 5,CLEMENTI AVE 5        ,343 CLEMENTI AVE 5       Singapore,343 CLEMENTI AVE 5      ,103.770963,1.3177716,Clementi mrt station,0.7015512559999999,Grantral Mall,0.7551142120000001,9.579928489317139
2979,24,BALAM RD,24 BALAM RD,BALAM ROAD          ,24 BALAM ROAD         Singapore,24 BALAM ROAD        ,103.8874848,1.3300265,MacPherson mrt station,0.450580651,Paya Lebar Square,0.726766383,6.117978760856922
2980,325,UBI AVE 1,325 UBI AVE 1,UBI AVE 1        ,325 UBI AVE 1       Singapore,325 UBI AVE 1      ,103.903984,1.3276888999999998,Ubi mrt station,0.522317908,Singapore Post Centre,1.4250076109999998,7.283833155427767
2981,42,CASSIA CRES,42 CASSIA CRES,CASSIA CRES          ,42 CASSIA CRES         Singapore,42 CASSIA CRES        ,103.88626140000001,1.3104673999999998,Dakota mrt station,0.403308657,City Plaza,0.929023158,4.5738948250865405
2982,333,UBI AVE 1,333 UBI AVE 1,UBI AVE 1        ,333 UBI AVE 1       Singapore,333 UBI AVE 1      ,103.90291450000001,1.3266996000000002,Ubi mrt station,0.49492512,Singapore Post Centre,1.26336302,7.122931774873942
2983,243,HOUGANG ST 22,243 HOUGANG ST 22,HOUGANG ST 22        ,243 HOUGANG ST 22       Singapore,243 HOUGANG ST 22      ,103.8916983,1.3576363999999999,Kovan mrt station,0.8399055120000001,Heartland Mall,0.746378917,8.89396065111108
2984,411,HOUGANG AVE 10,411 HOUGANG AVE 10,HOUGANG AVE 10        ,411 HOUGANG AVE 10       Singapore,411 HOUGANG AVE 10      ,103.8951417,1.3741687,Hougang mrt station,0.531455742,Hougang Mall,0.225169603,10.68488586628332
2985,711,HOUGANG AVE 2,711 HOUGANG AVE 2,HOUGANG AVE 2        ,711 HOUGANG AVE 2       Singapore,711 HOUGANG AVE 2      ,103.88780190000001,1.3663743999999998,Hougang mrt station,0.661901759,Heartland Mall,0.801721803,9.553077103866208
2986,509,HOUGANG AVE 10,509 HOUGANG AVE 10,HOUGANG AVE 10        ,509 HOUGANG AVE 10       Singapore,509 HOUGANG AVE 10      ,103.88816440000001,1.3723054,Hougang mrt station,0.505382171,Hougang Mall,0.629251393,10.168096629850334
2987,510,HOUGANG AVE 10,510 HOUGANG AVE 10,HOUGANG AVE 10        ,510 HOUGANG AVE 10       Singapore,510 HOUGANG AVE 10      ,103.8887349,1.3718956,Hougang mrt station,0.428772282,Hougang Mall,0.570606658,10.152097880267418
2988,621,HOUGANG AVE 8,621 HOUGANG AVE 8,HOUGANG AVE 8        ,621 HOUGANG AVE 8       Singapore,621 HOUGANG AVE 8      ,103.8831835,1.3702135,Hougang mrt station,1.010393587,Hougang 1,0.7496091420000001,9.744091987056263
2989,230,JURONG EAST ST 21,230 JURONG EAST ST 21,JURONG EAST ST 21      ,230 JURONG EAST ST 21     Singapore,230 JURONG EAST ST 21    ,103.7373792,1.341539,Chinese Garden mrt station,0.557807371,Westgate Mall,0.9827192690000001,14.043378727472826
2990,495,JURONG WEST ST 41,495 JURONG WEST ST 41,JURONG WEST ST 41      ,495 JURONG WEST ST 41     Singapore,495 JURONG WEST ST 41    ,103.72443990000001,1.3498245,Lakeside mrt station,0.738467839,Boon Lay Shopping Centre,1.390337225,15.737058702354997
2991,903,JURONG WEST ST 91,903 JURONG WEST ST 91,JURONG WEST ST 91      ,903 JURONG WEST ST 91     Singapore,903 JURONG WEST ST 91    ,103.68611899999999,1.339921,Pioneer mrt station,1.2472432759999998,Pioneer Mall,1.264092237,19.3116761531681
2992,835,JURONG WEST ST 81,835 JURONG WEST ST 81,JURONG WEST ST 81      ,835 JURONG WEST ST 81     Singapore,835 JURONG WEST ST 81    ,103.6937598,1.3436249,Pioneer mrt station,0.7426094109999999,Pioneer Mall,0.445981777,18.632835047996352
2993,685,RACE COURSE RD,685 RACE COURSE RD,RACE COURSE ROAD        ,685 RACE COURSE ROAD       Singapore,685 RACE COURSE ROAD      ,103.8567281,1.3139721000000002,Farrer Park mrt station,0.238102494,City Square Mall,0.307958493,2.9292012773432883
